city,city_ascii,lat,lon,country,iso2,iso3,admin_name,capital,population,id,csafp,csa_name,csa_name_short,cbsafp,cbsa_name,cbsa_name_short,geometry,type,location_id,name,name_short
Huntington Woods,Huntington Woods,42.4817,-83.1686,United States,US,USA,Michigan,NA,6328,1840002445,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.1686, 42.4817)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Bay City,Bay City,43.5903,-83.8886,United States,US,USA,Michigan,NA,67712,1840002583,474,"Saginaw-Midland-Bay City, MI",Saginaw,13020,"Bay City, MI",Bay City,"c(-83.8886, 43.5903)",csa,csa474,"Saginaw-Midland-Bay City, MI",Saginaw
Norton Shores,Norton Shores,43.1621,-86.2519,United States,US,USA,Michigan,NA,24340,1840002873,266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids,34740,"Muskegon, MI",Muskegon,"c(-86.2519, 43.1621)",csa,csa266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids
Kentwood,Kentwood,42.8852,-85.5925,United States,US,USA,Michigan,NA,51689,1840002930,266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids,24340,"Grand Rapids-Wyoming, MI",Grand Rapids,"c(-85.5925, 42.8852)",csa,csa266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids
Three Rivers,Three Rivers,41.9466,-85.6279,United States,US,USA,Michigan,NA,10684,1840003255,310,"Kalamazoo-Battle Creek-Portage, MI",Kalamazoo,44780,"Sturgis, MI",Sturgis,"c(-85.6279, 41.9466)",csa,csa310,"Kalamazoo-Battle Creek-Portage, MI",Kalamazoo
Melvindale,Melvindale,42.2803,-83.1782,United States,US,USA,Michigan,NA,10322,1840003986,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.1782, 42.2803)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Howell,Howell,42.6078,-83.9339,United States,US,USA,Michigan,NA,9527,1840003100,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.9339, 42.6078)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
New Baltimore,New Baltimore,42.6903,-82.7398,United States,US,USA,Michigan,NA,12355,1840003090,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-82.7398, 42.6903)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Oak Park,Oak Park,42.465,-83.1823,United States,US,USA,Michigan,NA,29645,1840002424,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.1823, 42.465)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Swartz Creek,Swartz Creek,42.9626,-83.826,United States,US,USA,Michigan,NA,5557,1840002944,220,"Detroit-Warren-Ann Arbor, MI",Detroit,22420,"Flint, MI",Flint,"c(-83.826, 42.9626)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Monroe,Monroe,41.9157,-83.3852,United States,US,USA,Michigan,NA,49389,1840003987,220,"Detroit-Warren-Ann Arbor, MI",Detroit,33780,"Monroe, MI",Monroe,"c(-83.3852, 41.9157)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Ishpeming,Ishpeming,46.4861,-87.6658,United States,US,USA,Michigan,NA,12303,1840003922,NA,NA,NA,32100,"Marquette, MI",Marquette,"c(-87.6658, 46.4861)",cbsa,cbsa32100,"Marquette, MI",Marquette
Wyoming,Wyoming,42.8909,-85.7067,United States,US,USA,Michigan,NA,75567,1840000374,266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids,24340,"Grand Rapids-Wyoming, MI",Grand Rapids,"c(-85.7067, 42.8909)",csa,csa266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids
Allegan,Allegan,42.5299,-85.8462,United States,US,USA,Michigan,NA,6416,1840003114,266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids,26090,"Holland, MI",Holland,"c(-85.8462, 42.5299)",csa,csa266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids
Escanaba,Escanaba,45.7478,-87.0905,United States,US,USA,Michigan,NA,20370,1840003925,NA,NA,NA,21540,"Escanaba, MI",Escanaba,"c(-87.0905, 45.7478)",cbsa,cbsa21540,"Escanaba, MI",Escanaba
Rochester Hills,Rochester Hills,42.6645,-83.1563,United States,US,USA,Michigan,NA,73422,1840002429,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.1563, 42.6645)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Eastpointe,Eastpointe,42.4657,-82.946,United States,US,USA,Michigan,NA,32673,1840002420,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-82.946, 42.4657)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Muskegon,Muskegon,43.228,-86.256,United States,US,USA,Michigan,NA,161058,1840002870,266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids,34740,"Muskegon, MI",Muskegon,"c(-86.256, 43.228)",csa,csa266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids
East Lansing,East Lansing,42.7483,-84.4834,United States,US,USA,Michigan,NA,48870,1840003101,330,"Lansing-East Lansing-Owosso, MI",Lansing,29620,"Lansing-East Lansing, MI",Lansing,"c(-84.4834, 42.7483)",csa,csa330,"Lansing-East Lansing-Owosso, MI",Lansing
Westland,Westland,42.3192,-83.3806,United States,US,USA,Michigan,NA,81545,1840001847,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.3806, 42.3192)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Highland Park,Highland Park,42.4052,-83.0976,United States,US,USA,Michigan,NA,10883,1840003982,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.0976, 42.4052)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Fenton,Fenton,42.7993,-83.7144,United States,US,USA,Michigan,NA,11367,1840002948,220,"Detroit-Warren-Ann Arbor, MI",Detroit,22420,"Flint, MI",Flint,"c(-83.7144, 42.7993)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Belding,Belding,43.0968,-85.2331,United States,US,USA,Michigan,NA,5800,1840003074,266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids,26960,"Ionia, MI",Ionia,"c(-85.2331, 43.0968)",csa,csa266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids
Saint Clair Shores,Saint Clair Shores,42.4922,-82.8957,United States,US,USA,Michigan,NA,59775,1840003093,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-82.8957, 42.4922)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Flushing,Flushing,43.0637,-83.8403,United States,US,USA,Michigan,NA,8029,1840002950,220,"Detroit-Warren-Ann Arbor, MI",Detroit,22420,"Flint, MI",Flint,"c(-83.8403, 43.0637)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Jackson,Jackson,42.243,-84.4038,United States,US,USA,Michigan,NA,88394,1840003173,NA,NA,NA,27100,"Jackson, MI",Jackson,"c(-84.4038, 42.243)",cbsa,cbsa27100,"Jackson, MI",Jackson
Hamtramck,Hamtramck,42.3954,-83.056,United States,US,USA,Michigan,NA,21752,1840003980,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.056, 42.3954)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Walled Lake,Walled Lake,42.5379,-83.4786,United States,US,USA,Michigan,NA,7089,1840002435,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.4786, 42.5379)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
River Rouge,River Rouge,42.2731,-83.1246,United States,US,USA,Michigan,NA,7482,1840003960,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.1246, 42.2731)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Flat Rock,Flat Rock,42.0991,-83.2715,United States,US,USA,Michigan,NA,9828,1840003973,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.2715, 42.0991)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Owosso,Owosso,42.9956,-84.1763,United States,US,USA,Michigan,NA,21653,1840003068,330,"Lansing-East Lansing-Owosso, MI",Lansing,37020,"Owosso, MI",Owosso,"c(-84.1763, 42.9956)",csa,csa330,"Lansing-East Lansing-Owosso, MI",Lansing
Traverse City,Traverse City,44.7545,-85.6034,United States,US,USA,Michigan,NA,49690,1840003946,NA,NA,NA,45900,"Traverse City, MI",Traverse City,"c(-85.6034, 44.7545)",cbsa,cbsa45900,"Traverse City, MI",Traverse City
Farmington,Farmington,42.4614,-83.3784,United States,US,USA,Michigan,NA,10514,1840002441,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.3784, 42.4614)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Muskegon Heights,Muskegon Heights,43.2024,-86.242,United States,US,USA,Michigan,NA,10795,1840002871,266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids,34740,"Muskegon, MI",Muskegon,"c(-86.242, 43.2024)",csa,csa266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids
Holly,Holly,42.7987,-83.6233,United States,US,USA,Michigan,NA,8309,1840011056,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.6233, 42.7987)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Grand Ledge,Grand Ledge,42.7546,-84.7435,United States,US,USA,Michigan,NA,7807,1840003109,330,"Lansing-East Lansing-Owosso, MI",Lansing,29620,"Lansing-East Lansing, MI",Lansing,"c(-84.7435, 42.7546)",csa,csa330,"Lansing-East Lansing-Owosso, MI",Lansing
Grand Rapids,Grand Rapids,42.9615,-85.6557,United States,US,USA,Michigan,NA,595467,1840002928,266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids,24340,"Grand Rapids-Wyoming, MI",Grand Rapids,"c(-85.6557, 42.9615)",csa,csa266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids
Trenton,Trenton,42.1394,-83.193,United States,US,USA,Michigan,NA,18253,1840003966,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.193, 42.1394)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Beverly Hills,Beverly Hills,42.522,-83.2424,United States,US,USA,Michigan,NA,10470,1840011052,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.2424, 42.522)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Romulus,Romulus,42.2237,-83.366,United States,US,USA,Michigan,NA,23281,1840003963,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.366, 42.2237)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Menominee,Menominee,45.1219,-87.6235,United States,US,USA,Michigan,NA,8279,1840002006,NA,NA,NA,31940,"Marinette, WI-MI","Marinette, WI","c(-87.6235, 45.1219)",cbsa,cbsa31940,"Marinette, WI-MI","Marinette, WI"
Ypsilanti,Ypsilanti,42.2437,-83.6207,United States,US,USA,Michigan,NA,21018,1840000459,220,"Detroit-Warren-Ann Arbor, MI",Detroit,11460,"Ann Arbor, MI",Ann Arbor,"c(-83.6207, 42.2437)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Madison Heights,Madison Heights,42.5073,-83.1034,United States,US,USA,Michigan,NA,30088,1840002449,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.1034, 42.5073)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Saint Joseph,Saint Joseph,42.0969,-86.4849,United States,US,USA,Michigan,NA,8288,1840003213,515,"South Bend-Elkhart-Mishawaka, IN-MI",South Bend,35660,"Niles-Benton Harbor, MI",Niles,"c(-86.4849, 42.0969)",csa,csa515,"South Bend-Elkhart-Mishawaka, IN-MI",South Bend
Gaylord,Gaylord,45.0211,-84.6799,United States,US,USA,Michigan,NA,8399,1840002148,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1840002148,Gaylord,Gaylord
Tecumseh,Tecumseh,42.0066,-83.9451,United States,US,USA,Michigan,NA,8362,1840003228,220,"Detroit-Warren-Ann Arbor, MI",Detroit,10300,"Adrian, MI",Adrian,"c(-83.9451, 42.0066)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Ann Arbor,Ann Arbor,42.2757,-83.7312,United States,US,USA,Michigan,NA,324421,1840003172,220,"Detroit-Warren-Ann Arbor, MI",Detroit,11460,"Ann Arbor, MI",Ann Arbor,"c(-83.7312, 42.2757)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Hastings,Hastings,42.6498,-85.2886,United States,US,USA,Michigan,NA,7640,1840003110,266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids,24340,"Grand Rapids-Wyoming, MI",Grand Rapids,"c(-85.2886, 42.6498)",csa,csa266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids
Coldwater,Coldwater,41.9428,-85.0016,United States,US,USA,Michigan,NA,16613,1840003250,NA,NA,NA,17740,"Coldwater, MI",Coldwater,"c(-85.0016, 41.9428)",cbsa,cbsa17740,"Coldwater, MI",Coldwater
Kalamazoo,Kalamazoo,42.2749,-85.5882,United States,US,USA,Michigan,NA,214583,1840003185,310,"Kalamazoo-Battle Creek-Portage, MI",Kalamazoo,28020,"Kalamazoo-Portage, MI",Kalamazoo,"c(-85.5882, 42.2749)",csa,csa310,"Kalamazoo-Battle Creek-Portage, MI",Kalamazoo
Saginaw,Saginaw,43.4199,-83.95,United States,US,USA,Michigan,NA,120088,1840002813,474,"Saginaw-Midland-Bay City, MI",Saginaw,40980,"Saginaw, MI",Saginaw,"c(-83.95, 43.4199)",csa,csa474,"Saginaw-Midland-Bay City, MI",Saginaw
Lincoln Park,Lincoln Park,42.2433,-83.181,United States,US,USA,Michigan,NA,36720,1840003984,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.181, 42.2433)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Sault Sainte Marie,Sault Sainte Marie,46.4816,-84.372,United States,US,USA,Michigan,NA,12705,1840003938,NA,NA,NA,42300,"Sault Ste. Marie, MI",Sault Ste. Marie,"c(-84.372, 46.4816)",cbsa,cbsa42300,"Sault Ste. Marie, MI",Sault Ste. Marie
Livonia,Livonia,42.3972,-83.3733,United States,US,USA,Michigan,NA,94041,1840003985,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.3733, 42.3972)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Petoskey,Petoskey,45.365,-84.9886,United States,US,USA,Michigan,NA,8323,1840003941,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1840003941,Petoskey,Petoskey
Harper Woods,Harper Woods,42.439,-82.9294,United States,US,USA,Michigan,NA,13730,1840003981,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-82.9294, 42.439)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Saint Clair,Saint Clair,42.8262,-82.4929,United States,US,USA,Michigan,NA,5367,1840003954,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-82.4929, 42.8262)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Pontiac,Pontiac,42.6493,-83.2878,United States,US,USA,Michigan,NA,59698,1840002427,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.2878, 42.6493)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Manistee,Manistee,44.244,-86.3246,United States,US,USA,Michigan,NA,9345,1840002511,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1840002511,Manistee,Manistee
Eaton Rapids,Eaton Rapids,42.5093,-84.6528,United States,US,USA,Michigan,NA,5423,1840003108,330,"Lansing-East Lansing-Owosso, MI",Lansing,29620,"Lansing-East Lansing, MI",Lansing,"c(-84.6528, 42.5093)",csa,csa330,"Lansing-East Lansing-Owosso, MI",Lansing
Rockford,Rockford,43.1267,-85.5582,United States,US,USA,Michigan,NA,6229,1840002924,266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids,24340,"Grand Rapids-Wyoming, MI",Grand Rapids,"c(-85.5582, 43.1267)",csa,csa266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids
Ionia,Ionia,42.9772,-85.0725,United States,US,USA,Michigan,NA,14289,1840003075,266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids,26960,"Ionia, MI",Ionia,"c(-85.0725, 42.9772)",csa,csa266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids
Battle Creek,Battle Creek,42.2985,-85.2295,United States,US,USA,Michigan,NA,77174,1840003176,310,"Kalamazoo-Battle Creek-Portage, MI",Kalamazoo,12980,"Battle Creek, MI",Battle Creek,"c(-85.2295, 42.2985)",csa,csa310,"Kalamazoo-Battle Creek-Portage, MI",Kalamazoo
Grosse Pointe Woods,Grosse Pointe Woods,42.4366,-82.8989,United States,US,USA,Michigan,NA,15639,1840003979,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-82.8989, 42.4366)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Lansing,Lansing,42.7142,-84.5598,United States,US,USA,Michigan,admin,318278,1840003102,330,"Lansing-East Lansing-Owosso, MI",Lansing,29620,"Lansing-East Lansing, MI",Lansing,"c(-84.5598, 42.7142)",csa,csa330,"Lansing-East Lansing-Owosso, MI",Lansing
Southgate,Southgate,42.2047,-83.2058,United States,US,USA,Michigan,NA,29085,1840003964,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.2058, 42.2047)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Berrien Springs,Berrien Springs,41.9474,-86.3406,United States,US,USA,Michigan,NA,7162,1840011224,515,"South Bend-Elkhart-Mishawaka, IN-MI",South Bend,35660,"Niles-Benton Harbor, MI",Niles,"c(-86.3406, 41.9474)",csa,csa515,"South Bend-Elkhart-Mishawaka, IN-MI",South Bend
Niles,Niles,41.8347,-86.2472,United States,US,USA,Michigan,NA,11257,1840003212,515,"South Bend-Elkhart-Mishawaka, IN-MI",South Bend,35660,"Niles-Benton Harbor, MI",Niles,"c(-86.2472, 41.8347)",csa,csa515,"South Bend-Elkhart-Mishawaka, IN-MI",South Bend
Saint Louis,Saint Louis,43.4082,-84.6116,United States,US,USA,Michigan,NA,7060,1840002878,394,"Mount Pleasant-Alma, MI",Mount Pleasant,10940,"Alma, MI",Alma,"c(-84.6116, 43.4082)",csa,csa394,"Mount Pleasant-Alma, MI",Mount Pleasant
Sterling Heights,Sterling Heights,42.581,-83.0304,United States,US,USA,Michigan,NA,132427,1840003094,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.0304, 42.581)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Goodrich,Goodrich,42.9147,-83.5092,United States,US,USA,Michigan,NA,5815,1840011007,220,"Detroit-Warren-Ann Arbor, MI",Detroit,22420,"Flint, MI",Flint,"c(-83.5092, 42.9147)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Marshall,Marshall,42.2619,-84.9599,United States,US,USA,Michigan,NA,7625,1840003177,310,"Kalamazoo-Battle Creek-Portage, MI",Kalamazoo,12980,"Battle Creek, MI",Battle Creek,"c(-84.9599, 42.2619)",csa,csa310,"Kalamazoo-Battle Creek-Portage, MI",Kalamazoo
Grand Blanc,Grand Blanc,42.9258,-83.6182,United States,US,USA,Michigan,NA,7954,1840002951,220,"Detroit-Warren-Ann Arbor, MI",Detroit,22420,"Flint, MI",Flint,"c(-83.6182, 42.9258)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Whitehall,Whitehall,43.4004,-86.3406,United States,US,USA,Michigan,NA,10635,1840000366,266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids,34740,"Muskegon, MI",Muskegon,"c(-86.3406, 43.4004)",csa,csa266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids
Auburn Hills,Auburn Hills,42.6734,-83.2447,United States,US,USA,Michigan,NA,22795,1840002436,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.2447, 42.6734)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Lowell,Lowell,42.9351,-85.3457,United States,US,USA,Michigan,NA,7272,1840002931,266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids,24340,"Grand Rapids-Wyoming, MI",Grand Rapids,"c(-85.3457, 42.9351)",csa,csa266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids
Garden City,Garden City,42.3244,-83.3412,United States,US,USA,Michigan,NA,26719,1840003974,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.3412, 42.3244)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Grosse Pointe Park,Grosse Pointe Park,42.3794,-82.9288,United States,US,USA,Michigan,NA,11126,1840003978,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-82.9288, 42.3794)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Alma,Alma,43.38,-84.6556,United States,US,USA,Michigan,NA,16502,1840002879,394,"Mount Pleasant-Alma, MI",Mount Pleasant,10940,"Alma, MI",Alma,"c(-84.6556, 43.38)",csa,csa394,"Mount Pleasant-Alma, MI",Mount Pleasant
Wyandotte,Wyandotte,42.2114,-83.1558,United States,US,USA,Michigan,NA,24955,1840001849,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.1558, 42.2114)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Wixom,Wixom,42.5244,-83.5347,United States,US,USA,Michigan,NA,13758,1840000407,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.5347, 42.5244)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Saint Johns,Saint Johns,43.0008,-84.5557,United States,US,USA,Michigan,NA,8491,1840003076,330,"Lansing-East Lansing-Owosso, MI",Lansing,29620,"Lansing-East Lansing, MI",Lansing,"c(-84.5557, 43.0008)",csa,csa330,"Lansing-East Lansing-Owosso, MI",Lansing
Port Huron,Port Huron,42.9823,-82.4387,United States,US,USA,Michigan,NA,84361,1840003953,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-82.4387, 42.9823)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Allen Park,Allen Park,42.2597,-83.2107,United States,US,USA,Michigan,NA,27214,1840003967,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.2107, 42.2597)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Portland,Portland,42.8696,-84.899,United States,US,USA,Michigan,NA,5089,1840003073,266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids,26960,"Ionia, MI",Ionia,"c(-84.899, 42.8696)",csa,csa266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids
Milford,Milford,42.5871,-83.6012,United States,US,USA,Michigan,NA,6471,1840011058,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.6012, 42.5871)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Otsego,Otsego,42.457,-85.6975,United States,US,USA,Michigan,NA,11864,1840003111,266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids,26090,"Holland, MI",Holland,"c(-85.6975, 42.457)",csa,csa266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids
Flint,Flint,43.0235,-83.6921,United States,US,USA,Michigan,NA,338616,1840002949,220,"Detroit-Warren-Ann Arbor, MI",Detroit,22420,"Flint, MI",Flint,"c(-83.6921, 43.0235)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Marysville,Marysville,42.9085,-82.4806,United States,US,USA,Michigan,NA,9735,1840003957,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-82.4806, 42.9085)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Dearborn,Dearborn,42.3127,-83.213,United States,US,USA,Michigan,NA,94444,1840003969,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.213, 42.3127)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Sturgis,Sturgis,41.8003,-85.4184,United States,US,USA,Michigan,NA,12903,1840003254,310,"Kalamazoo-Battle Creek-Portage, MI",Kalamazoo,44780,"Sturgis, MI",Sturgis,"c(-85.4184, 41.8003)",csa,csa310,"Kalamazoo-Battle Creek-Portage, MI",Kalamazoo
Grandville,Grandville,42.9003,-85.7564,United States,US,USA,Michigan,NA,16002,1840002929,266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids,24340,"Grand Rapids-Wyoming, MI",Grand Rapids,"c(-85.7564, 42.9003)",csa,csa266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids
